#         t          m          x          y          z         vx         vy         vz
    500.000      0.008     -0.900      5.474      8.208     14.963     63.870    124.243
    500.000      0.008     -0.844     -0.512     -3.317    -32.936    269.576   -330.097
    500.000      0.008      5.542     -0.466      3.127   -164.370   -136.538    -77.952
    500.000      0.008     13.757     44.112    -13.514     71.411    106.273     -5.621
    500.000      0.008     17.587    -26.174    -22.017   -134.004     72.160    172.576
    500.000      0.008     14.291      1.948     -1.552   -151.785   -191.907    -56.664
    500.000      0.008     -3.752      1.885     -0.967    259.527   -242.898   -304.249
    500.000      0.008      7.588    -10.166    -13.605   -220.189    -89.701    -14.785
    500.000      0.008    -10.105     -2.483     -6.445     70.246      7.435     -1.052
    500.000      0.008    -25.000    -29.926    -43.679    -47.502    -56.640    -64.380
    500.000      0.008      7.888     29.533    -21.039    154.264    155.154     13.907
    500.000      0.008     -5.597     15.392    -10.754    -75.370   -172.874    -77.033
    500.000      0.008     -0.691     28.127     -4.010     56.297   -222.680     91.093
    500.000      0.008     10.064      8.228      1.265    155.415    -20.825   -211.478
    500.000      0.008     -0.677     -1.735     -2.050      7.118   -168.047     56.674
    500.000      0.008     45.606    -16.121     27.868     81.003   -245.098     67.106
    500.000      0.008     -0.705      1.590      2.109    -97.142    -61.624     61.293
    500.000      0.008     -7.728     -1.708     -1.794   -153.418     87.175     80.069
    500.000      0.008     -4.985      0.026     -1.387    355.781     -5.812    -70.915
    500.000      0.008      4.594     -3.183     -0.247    146.675    -35.953     80.916
    500.000      0.008     -4.187      3.361    -10.011    167.632      4.310   -262.391
    500.000      0.008     27.715    -22.109     47.933     -9.995   -145.848    193.328
    500.000      0.008      1.897     -1.559     -5.940    157.636   -145.454   -148.420
    500.000      0.008     -6.030     17.604     -8.840    205.776    287.160      9.648
    500.000      0.008      1.616    -50.389     42.272    -73.909    -34.814    -35.787
    500.000      0.008    -12.974     -2.840    -10.683    199.668    175.766      7.503
    500.000      0.008     -3.639     -1.256     -3.005    -50.916    185.194     -3.748
    500.000      0.008      0.576      0.074      1.817   -184.192     39.086    177.736
    500.000      0.008     -3.208     -4.520      4.164     68.072    176.293     90.759
    500.000      0.008     11.248     -4.275    -15.493    114.177    -83.721     20.675
    500.000      0.008     -9.109      5.587      5.995     58.996    194.250    223.215
    500.000      0.008     -0.498      2.779      0.717    121.821   -467.211    -76.384
    500.000      0.008     23.171     -0.691    -14.062    -68.838    -90.549    -60.569
    500.000      0.008     -0.709     -0.046     -4.474     98.996    -70.183    196.827
    500.000      0.008     -4.327      3.638     -5.487   -197.160    -18.064    -17.091
    500.000      0.008    -18.446     -8.440      9.773   -172.305    -12.323    180.463
    500.000      0.008     19.545    -38.489    -27.959    -14.138    -19.376     22.985
    500.000      0.008      2.217      0.244      2.275   -111.780    -29.704    -47.246
    500.000      0.008     -4.163     -0.362     -6.088    296.482    310.666    241.609
    500.000      0.008      0.441     -0.079      1.510    153.633    -59.974   -144.510
    500.000      0.008     -3.166     -4.745     -0.044    -93.198   -110.316    196.564
    500.000      0.008     -6.723     -3.240     -7.540   -236.151   -103.158   -263.530
    500.000      0.008     -2.002     -0.056     -3.560    139.492    153.725     96.815
    500.000      0.008     -8.079      6.747     -6.155    -27.424   -305.643    -11.861
    500.000      0.008     -3.448    -54.718      5.280   -108.217     54.958   -104.011
    500.000      0.008      2.527     -1.625    -10.559     91.961     32.330    180.029
    500.000      0.008    -10.434      2.630     10.398     63.278    -48.740   -213.542
    500.000      0.008      1.754      1.861     11.811    -15.739      5.943      2.341
    500.000      0.008      5.876      2.383     -0.608    126.609     82.460    166.762
    500.000      0.008      5.343     -2.642     -6.210   -120.418     16.880    339.628
    500.000      0.008     -0.607     -2.215      1.556   -289.029   -152.220    234.067
    500.000      0.008     -0.926     -0.055     -3.078    156.983     44.510    -71.726
    500.000      0.008     -5.267     -2.360      0.573    -48.529    274.150   -125.975
    500.000      0.008     24.835    -56.606     -2.971   -121.667   -111.030    -50.006
    500.000      0.008    -16.073    -17.162      0.242     41.145    209.163   -243.501
    500.000      0.008     -0.662     -1.477     -0.491     16.991    228.757    119.918
    500.000      0.008      0.568      3.730     -7.038     36.574     19.505   -140.703
    500.000      0.008     -5.313     -3.098     -3.230    163.471    250.140    197.757
    500.000      0.008     -9.039     -3.018     -4.972    405.660     86.628    150.225
    500.000      0.008     19.145      8.752      7.139     93.751     49.383    143.513
    500.000      0.008     22.922     -9.002     -2.890    119.985   -102.498    -79.187
    500.000      0.008     -0.914      1.374     -1.081     62.127    -35.650     50.888
    500.000      0.008     11.305      4.377     11.090     47.112     -6.073     35.291
    500.000      0.008      6.692      5.426     10.802    -67.409    -58.600    -83.290
    500.000      0.008     22.439     10.248     53.722     42.661     91.031     26.128
    500.000      0.008     14.614      7.430     -8.120    190.364     10.858    -88.618
    500.000      0.008     -0.818      1.403     -1.455    528.767     36.484    -16.791
    500.000      0.008    -22.649    -21.437    -18.458     81.162    117.814    144.752
    500.000      0.008    -15.669    -16.871      1.076   -140.960   -116.870   -184.017
    500.000      0.008      0.558    -64.926     18.211    -99.550     -6.518    -29.900
    500.000      0.008     -1.362      1.640      3.327   -116.210    281.293   -116.536
    500.000      0.008      6.297     -0.165      6.246    122.039     11.916     93.776
    500.000      0.008    -14.145    -28.745    -45.601    -16.098      8.808    -28.058
    500.000      0.008      3.073     -0.573     -3.340    310.660    126.331    112.622
    500.000      0.008      5.950      9.619    -10.545   -112.457   -179.341    298.156
    500.000      0.008     11.512     -0.163    -10.045    -93.819   -120.965    -56.099
    500.000      0.008     -1.802      9.370     13.817    127.889     18.931     21.013
    500.000      0.008     10.326     46.623    -11.836     10.630    -27.952     36.187
    500.000      0.008      0.025     -0.514     -1.542    -38.392   -124.731   -302.606
    500.000      0.008     -2.760      3.413     -4.385    -45.044   -109.477   -350.213
    500.000      0.008      1.332     -4.631     -4.820    -66.755    -32.724   -107.983
    500.000      0.008     10.299     11.872     12.111    107.699    -19.165   -100.041
    500.000      0.008     17.209    -42.366     58.580    -56.923    -61.807      7.420
    500.000      0.008     -6.611     -7.169     -6.270    230.837   -108.219    -48.098
    500.000      0.008      1.556      0.119      5.719   -427.903   -135.357    166.574
    500.000      0.008     13.142     -1.455      2.214     70.221    -32.825    204.585
    500.000      0.008      1.210      2.397      3.449    -42.042   -230.224     15.178
    500.000      0.008      6.482      1.342      9.650     68.929     41.022    101.644
    500.000      0.008      0.031      4.599      2.792     98.892     15.189    -83.368
    500.000      0.008     -0.986     -0.847     -3.664   -133.314   -116.261   -204.660
    500.000      0.008      3.468      4.070      0.357    214.840   -270.817   -262.775
    500.000      0.008     -8.748    -11.949      6.069   -246.540   -240.413    -60.411
    500.000      0.008      3.858      7.843      5.077     33.028    311.185   -249.567
    500.000      0.008      3.489      1.982     -2.440   -148.126     -9.680      7.014
    500.000      0.008     -1.743     -3.339      1.666     61.122    275.753    206.135
    500.000      0.008     -1.370     16.414     -2.348    187.987    328.727     88.664
    500.000      0.008      2.294      1.764      0.643    215.716    284.261      8.984
    500.000      0.008      4.515     -2.958      3.847    223.864   -104.258    219.891
    500.000      0.008     17.434     34.596     17.014     41.112   -130.936     23.947
    500.000      0.008     -0.170      0.996     -2.884    -97.048     37.778   -268.910
    500.000      0.008     11.676      8.621      2.611    292.215    126.485   -144.368
    500.000      0.008     -2.147     -3.025     -2.596    270.724    -35.112    283.206
    500.000      0.008     11.799     10.292     20.974     42.844    -58.969     70.627
    500.000      0.008     -1.448      0.772     -4.240    105.689    -30.452    -39.415
    500.000      0.008    -11.843     -3.824     -9.630     79.582    203.805     42.580
    500.000      0.008    -24.683     -5.918     11.440   -202.440    -62.701     68.409
    500.000      0.008    -23.685     -5.369    -41.145     27.299     -3.024    100.867
    500.000      0.008      0.534      0.723     -1.790   -241.146   -405.916   -324.449
    500.000      0.008     35.105    -50.388     16.513     23.903   -221.965      0.944
    500.000      0.008     12.077      9.248      4.641     15.598      6.643     48.957
    500.000      0.008    -10.793      2.100    -10.987     50.459    -70.720      3.398
    500.000      0.008     -4.364    -10.509     -3.658     -5.894    -69.737    -26.873
    500.000      0.008      0.573     -3.049      8.734   -272.732    174.159   -168.525
    500.000      0.008     10.091     15.359      4.478     56.339    232.077   -118.879
    500.000      0.008     -2.442      6.401     -4.407    122.355   -143.778    243.032
    500.000      0.008     30.946    -42.331     49.951    -47.623   -130.334     51.956
    500.000      0.008     28.600    -51.336     23.041    -56.330   -194.489    -14.826
    500.000      0.008      0.505      0.733      2.256    -20.637    139.467   -137.657
    500.000      0.008     -5.857      4.555     11.920   -141.272    122.741    227.885
    500.000      0.008      0.279     -1.285      2.368     11.151     29.125   -296.264
    500.000      0.008     -7.286     -4.573      4.791     51.375    -76.737   -246.680
    500.000      0.008     15.138    -33.308     59.322    -87.986    -25.377    -22.677
    500.000      0.008      3.727     36.082     -5.499    162.759    121.825    163.599
    500.000      0.008     -0.139      0.322      1.637   -248.528    385.665    240.147
    500.000      0.008     -7.300     -7.404    -20.582     14.338     82.365    283.370
    500.000      0.008     14.275      5.376     12.842     64.033     18.286     76.081
    500.000      0.008      3.087      5.118      8.648    -16.443    -91.325    286.056
    500.000      0.008     -7.098    -24.381     21.987    -63.584    107.051   -237.914
    500.000      0.008     -1.937      3.338     -6.102    -44.956    124.631    -39.620
    500.000      0.008     22.847     37.309    -26.068     57.513     52.622    -11.158
    500.000      0.008     -1.287     -5.979     -8.011     70.785    130.787    197.248
    500.000      0.008     -1.209      0.745      2.839    -50.428    189.968    222.014
    500.000      0.008      6.542     12.389     15.873    122.299    -71.076    -38.265
    500.000      0.008     38.364     -1.059     46.639     28.522   -104.574    189.456
    500.000      0.008      5.819    -45.622     57.795    -61.840    -44.462     -5.579
    500.000      0.008      5.515      1.848     -3.787      1.453    -96.293   -158.700
    500.000      0.008     -6.719     21.508      3.026    -12.859     94.972     34.793
    500.000      0.008      0.393     -2.542    -10.843    -68.218   -106.172    -56.848
    500.000      0.008      1.200     -0.165      1.957   -154.982    269.356   -265.940
    500.000      0.008      4.159     -8.501     -8.733    -14.134     21.445     11.347
    500.000      0.008     -6.043     -5.770     -8.345    117.014    145.180    137.461
    500.000      0.008     40.794    -21.412     50.681    -90.514    -89.351     19.282
    500.000      0.008     -8.739    -25.059      2.639    -82.434    278.157   -117.473
    500.000      0.008     -4.122     -9.178    -34.360    -22.041    -75.553   -272.656
    500.000      0.008     -5.754     34.708    -25.509    103.761     17.865     80.225
    500.000      0.008      2.444      3.167     -0.384   -142.918   -134.276    -43.935
    500.000      0.008     -3.998      0.018     -3.341     96.425    -38.498      6.696
    500.000      0.008      7.728     33.428    -22.629    117.231     99.398     57.024
    500.000      0.008      2.187     -0.403      1.976     92.218      8.791     -4.790
    500.000      0.008     -1.017      2.665      0.686    311.748   -120.608    -76.461
    500.000      0.008      2.753    -44.989     17.092   -116.547    114.383    -94.514
    500.000      0.008    -24.548    -26.920    -44.550    -45.865    -70.393    -61.272
    500.000      0.008      0.732      1.245      1.845    158.023    -48.785    535.351
    500.000      0.008      1.900     18.362    -20.914    206.395    167.436    -21.047
    500.000      0.008     -3.046     -6.925     -1.645    -39.238    -46.639    -35.410
    500.000      0.008     26.151     10.641     10.806    183.019   -315.384    161.136
    500.000      0.008      6.086     -0.254     -4.157    330.023     20.831   -143.930
    500.000      0.008     16.136     -7.370      3.270     16.070    -17.480    104.892
    500.000      0.008    -12.829      7.519     -1.111   -109.889    121.512     83.016
    500.000      0.008     -6.749     -7.568     19.739    135.093    190.666     97.550
    500.000      0.008      1.585      1.252      1.651    108.452   -133.778     12.724
    500.000      0.008      3.786     -0.748      1.238    -21.151     54.408     60.511
    500.000      0.008      1.734     -3.351     -4.235      6.449    -28.545     75.036
    500.000      0.008     -1.378      0.306     -0.281    149.661    -87.526   -555.154
    500.000      0.008     -5.424     -1.192     -0.941   -303.043    127.705     28.964
    500.000      0.008      3.294     -2.349      5.963    -38.480    135.584    -20.064
    500.000      0.008      1.550      1.049     -3.614    248.228   -119.707    255.039
    500.000      0.008     -2.366    -23.568      9.979    -76.862    264.230   -160.463
    500.000      0.008     -5.865      3.735     -1.412   -271.620    120.675   -227.203
    500.000      0.008     -4.754     -5.740     -0.227    116.283     37.762   -229.954
    500.000      0.008    -11.128     -9.210     -5.672    -79.310    -97.857      6.119
    500.000      0.008     12.082      2.342     -1.220   -232.120    -89.188    149.815
    500.000      0.008    -15.575    -26.450     -5.530    -73.142    -66.083   -123.395
    500.000      0.008     -9.787      6.283     -9.988   -123.718    151.861   -154.092
    500.000      0.008     23.344     13.651    -31.781    130.618     59.716    -51.895
    500.000      0.008     -0.395      1.543     -0.824     48.684     71.521   -165.558
    500.000      0.008     -4.608     -5.567    -14.809    -68.129    -15.578   -338.232
    500.000      0.008     -6.926     -9.902    -19.126     -4.221    -83.968   -123.057
    500.000      0.008     -7.835      2.007      7.474     55.910   -209.114    103.679
    500.000      0.008      8.277     10.187    -12.933   -114.025   -154.876    272.194
    500.000      0.008     -5.486     -7.145     -9.517    -42.999   -141.453   -282.935
    500.000      0.008      6.428     20.778     -4.825   -102.738    -31.928   -134.345
    500.000      0.008     -0.579     -1.393     -0.602     -4.125    388.360     25.808
    500.000      0.008     -8.501     -2.777      3.224    -40.784     -3.537     39.973
    500.000      0.008     -8.759      6.873    -12.210     31.693    412.741     33.421
    500.000      0.008     16.790    -62.733     14.270    -82.299     78.793    -73.387
    500.000      0.008     34.798     27.590     34.846    -89.343     69.505     -5.469
    500.000      0.008     -0.966     -0.733     -1.170    -69.282    -13.017    -67.653
    500.000      0.008    -19.187     -1.782     27.129    -45.995    -18.094     51.910
    500.000      0.008      6.147    -41.954      9.240   -145.591    111.417   -111.618
    500.000      0.008     -5.004      7.188      8.224     -2.272   -156.239   -236.810
    500.000      0.008     37.311    -26.925     26.100     33.314   -246.377    122.008
    500.000      0.008      1.260    -30.214      6.948   -127.102    231.677   -109.060
    500.000      0.008      4.835    -62.105     -1.283   -119.034    -72.743    -68.114
    500.000      0.008      1.437      0.649      0.689    206.961    125.502    256.057
    500.000      0.008     10.235     18.268    -20.014    207.544    140.856    -55.057
    500.000      0.008     -0.339      0.257     -1.882     91.985   -518.262    209.048
    500.000      0.008      0.057      1.138     -0.508    -67.904   -154.862    -77.727
    500.000      0.008      4.081     -6.696      4.007   -295.079   -163.054    -77.508
    500.000      0.008    -12.785    -21.350    -13.467    -26.878     97.940    148.220
    500.000      0.008     -0.197     -1.134     -0.974    -31.263     97.509    -45.550
    500.000      0.008      4.795      5.115      8.553     68.241    106.316    129.163
    500.000      0.008      1.144      6.170      1.060    115.930    273.548   -129.585
    500.000      0.008      5.783      7.831     31.784     11.289     -6.683    149.291
    500.000      0.008    -25.729    -41.939     -4.607     20.338     60.753     15.260
    500.000      0.008      1.007     -0.778      4.101     54.906     15.027    103.195
    500.000      0.008     -5.334     17.377    -31.419    294.442     27.580    223.999
    500.000      0.008     29.414     14.307    -13.472    124.572     42.311    137.692
    500.000      0.008      0.833      0.974     -0.710    -42.076   -288.815   -112.520
    500.000      0.008     12.432    -19.539      2.549     45.217   -139.480     53.186
    500.000      0.008      0.652     -0.226      1.057    -14.797    169.231    100.072
    500.000      0.008     17.964     46.124    -17.988      1.356     -9.977     57.824
    500.000      0.008     -9.354    -12.814     -9.323    237.136    140.078     41.879
    500.000      0.008     -1.535     -0.785     -1.736    -36.684    -96.944    -60.175
    500.000      0.008      8.275      9.474      3.348    340.589     -1.391    114.380
    500.000      0.008     -0.513      0.654     -0.910    244.464    346.425    309.300
    500.000      0.008     -0.100      7.825      4.056   -101.690     56.325   -116.621
    500.000      0.008      6.482      4.668     -7.395   -101.538   -144.353    -59.573
    500.000      0.008     -4.673     -3.986     -5.657   -100.644     50.646     -3.880
    500.000      0.008     -5.942      4.171      7.120     18.532    141.734   -176.900
    500.000      0.008      4.517     -6.925      0.924    116.289   -276.182    -63.306
    500.000      0.008     -6.344     -3.194     -5.362   -291.387    -88.993    -35.337
    500.000      0.008      0.181     13.324      2.614    247.312    -11.145    120.463
    500.000      0.008     16.121     19.592     37.504    -79.914   -123.003     71.917
    500.000      0.008    -15.424     -7.843    -21.469     31.327    -37.285    204.791
    500.000      0.008    -24.436      2.885    -37.595    -63.788    -27.916    -75.509
    500.000      0.008     -7.156     -2.595    -12.381    129.267    -85.674     67.253
    500.000      0.008     -2.453    -54.871     16.880    -85.926     85.812    -59.826
    500.000      0.008     10.226     21.382     -4.710     -8.938    121.666   -120.991
    500.000      0.008     -0.358     -0.153      1.267   -256.001    -97.062    169.396
    500.000      0.008     -3.102      3.342     10.843     -5.655    137.304    373.545
    500.000      0.008     19.134     42.319    -18.761     33.345    -13.594     59.276
    500.000      0.008      0.431      1.544      0.727    -49.089    269.422    137.924
    500.000      0.008     17.949      7.784    -13.965   -106.951    -49.733     35.609
    500.000      0.008     -1.177     -0.146     -1.257   -205.243    -42.215     73.860
    500.000      0.008     -0.773     -2.617     -2.452    265.015    170.943    218.828
    500.000      0.008     19.688    -44.000      9.183   -183.155     83.727    -76.848
    500.000      0.008      1.966      0.724      1.175   -168.583    -21.845   -264.663
    500.000      0.008     -0.940     -1.197     -0.798     -3.188    -22.338    157.529
    500.000      0.008     27.251     18.497     11.516     39.499     12.468     33.851
    500.000      0.008      1.252     -3.680     -2.973    -51.592    110.536    156.898
    500.000      0.008     -0.369     -0.895      1.888    -24.606    201.223    362.711
    500.000      0.008      3.316      0.887     -7.104      7.529     35.468    177.564
    500.000      0.008     -7.024    -28.547    -12.766     39.289    166.042    115.495
    500.000      0.008      4.026      0.286      3.017    -50.932    -85.544    -32.806
    500.000      0.008     26.959     39.348     -7.610     66.094     28.621     50.939
    500.000      0.008     26.032    -27.024    -36.763     22.748    -26.522    -22.679
    500.000      0.008     -1.141    -17.437     23.543    -47.614    134.053   -250.329
    500.000      0.008      0.923     -5.164      7.210    -75.414      0.749     -1.863
    500.000      0.008    -14.108     29.895    -23.459    120.907    188.328    128.353
    500.000      0.008     -1.280     -2.509     -6.232   -117.001    -46.026   -129.187
    500.000      0.008      9.457      0.795      2.582    -57.171   -147.865    -96.744
    500.000      0.008     27.499      3.344     14.373    -63.448    -72.841     44.308
    500.000      0.008     -0.453     -0.703     -1.077     87.608    109.589    -29.757
    500.000      0.008     42.781      4.354     31.617   -131.756   -121.410    -25.570
    500.000      0.008    -27.629    -15.839     14.089    -21.949    -32.997    -17.609
    500.000      0.008      3.471     -3.922    -21.067     -1.220     34.724    100.283
    500.000      0.008     -2.637    -31.411    -45.988    -15.404    -41.550    -11.247
    500.000      0.008     -0.448     -1.309     -0.413   -296.041    -25.918   -366.670
    500.000      0.008     13.691      9.854      6.875      0.869      4.835    118.433
    500.000      0.008     -1.023      4.779      3.198     95.100     18.865    -56.682
    500.000      0.008     -0.501      3.325     -3.975     94.472    -22.943    114.582
    500.000      0.008     -0.969      2.356     -1.507    358.892   -158.592   -262.047
    500.000      0.008     -7.134    -18.676      5.042    117.210    352.089   -225.462
    500.000      0.008     -0.583      3.634     -0.323      4.076   -169.145    -81.713
    500.000      0.008     12.451     19.518     -9.082    -42.175     -2.207   -175.098
    500.000      0.008      5.064      1.479    -30.139     38.652     -9.190   -272.047
    500.000      0.008      2.260     14.660     -9.477    142.932   -100.931    242.647
    500.000      0.008    -10.254     -9.826      8.663    -88.865     59.010    -62.705
    500.000      0.008     -4.729     -5.463    -10.239    -92.896   -100.216   -311.864
    500.000      0.008      0.235      6.214      7.939    -64.685    -89.922   -159.285
    500.000      0.008      5.773     -8.090     25.678    -99.616    -12.238     77.045
    500.000      0.008      0.099     -6.223      3.962   -224.848   -142.694   -188.791
    500.000      0.008      7.480      3.921     10.440    130.654    167.193    147.825
    500.000      0.008     -9.670     -1.011    -10.523     77.666   -256.412    118.526
    500.000      0.008      0.568     -0.216      1.986    178.413   -123.564   -165.225
    500.000      0.008      9.152     22.224      3.669    -59.831     99.108   -106.771
    500.000      0.008     -7.164     -1.691     -4.398    -46.545    291.845   -119.178
    500.000      0.008      6.009    -14.167     11.612   -318.693    -10.534   -187.909
    500.000      0.008     32.890     17.053     12.119    225.784   -263.594     71.392
    500.000      0.008     22.847      6.912      8.278    253.308   -252.383    248.223
    500.000      0.008    -20.966      0.080     -8.895     76.502     20.903     54.497
    500.000      0.008     -3.697     11.882      5.519    -56.161    138.533    -36.161
    500.000      0.008     -1.178     11.191    -15.560    -82.295   -194.389    -24.027
    500.000      0.008     -1.212     -2.507     -1.437    -14.133   -253.996   -477.597
    500.000      0.008     28.398    -54.611     31.380     -1.001   -188.668     57.923
    500.000      0.008      1.631     10.389      2.603    -16.164    -32.842    -87.370
    500.000      0.008    -12.034    -19.105     73.051    -15.819    -30.814     42.607
    500.000      0.008      4.535      1.151      4.398     -5.059    -30.922     97.405
    500.000      0.008      0.576     -1.702     -0.685    170.940     48.775    230.933
    500.000      0.008      3.439     -0.264      1.523   -335.053     -2.344     36.198
    500.000      0.008     -3.827     -0.773     -4.692    182.040     10.771     70.125
    500.000      0.008     -0.275     -3.545     -4.812     97.957    -57.461     28.884
    500.000      0.008    -14.289    -11.524      1.121    -61.335    -44.244     64.772
    500.000      0.008     -0.078      2.966      0.203    153.635     31.810   -245.227
    500.000      0.008     31.488     31.439     16.574    102.129    -80.883     42.546
    500.000      0.008      0.722     -0.300      1.038     49.531    274.882    327.018
    500.000      0.008     12.808     -2.195    -43.253      4.272    -23.906    -39.692
    500.000      0.008      2.350     -0.679     -9.632    164.059     65.855   -201.214
    500.000      0.008    -24.070    -19.621      1.362    -79.075     15.446    -83.192
    500.000      0.008     20.219    -44.137     33.022   -130.676    -12.058    -70.161
    500.000      0.008     -4.405      0.573     -5.141    441.351     55.799     30.074
    500.000      0.008      4.110      2.241      7.111   -111.609    329.743    -74.374
    500.000      0.008     10.789    -21.172     54.127    -41.258     22.099   -117.166
    500.000      0.008     -4.271    -54.373      3.354   -107.256     95.380    -56.137
    500.000      0.008      0.164     -0.349     -1.200   -110.334    -52.626     31.848
    500.000      0.008     24.317    -58.777     38.145    -54.552   -126.382     36.336
    500.000      0.008      0.200     -1.953     -0.452   -390.980   -192.321   -270.688
    500.000      0.008     -2.889     -1.105     -3.171    -40.542    -99.012    -61.282
    500.000      0.008     28.633    -16.634     50.402    -10.969   -125.922    190.489
    500.000      0.008     11.596      5.088     14.042   -148.107   -270.696   -118.577
    500.000      0.008     -1.391     -2.172      1.565    105.726     98.383    108.362
    500.000      0.008     15.402     16.218     -0.588     76.455    136.311   -125.994
    500.000      0.008      0.703      0.407      1.214   -531.291    291.157    -43.661
    500.000      0.008    -16.493     29.641    -29.704     96.594     89.265     34.784
    500.000      0.008     -6.405      1.452     11.624     87.991    -48.691   -186.009
    500.000      0.008      2.994      9.908    -10.488    233.388    284.375   -136.422
    500.000      0.008      1.115     -2.247      4.890     67.625    -88.817     18.456
    500.000      0.008      0.610     33.731     -2.571    334.596   -145.569    111.183
    500.000      0.008     -9.341     -8.554     -5.264     19.565     15.352     11.919
    500.000      0.008     10.699     12.906     39.101   -114.738   -121.919     49.005
    500.000      0.008     40.685     23.053     24.935   -107.957     21.403     64.379
    500.000      0.008      2.432      0.681    -16.474    -87.112    -36.730    339.613
    500.000      0.008    -14.875    -15.894    -24.437     39.949     32.376    -80.620
    500.000      0.008     39.194    -25.924     56.266      0.419   -120.706    100.919
    500.000      0.008    -16.656    -18.235    -10.213    -21.852     98.197    105.488
    500.000      0.008      6.074    -14.307     -4.074     66.016    -66.865    -34.587
    500.000      0.008      3.314      0.793      5.271   -199.733    -54.218     74.557
    500.000      0.008      8.210     -0.132     13.994     33.761     -9.884     39.584
    500.000      0.008      8.334     19.910     -5.287    116.711     15.419     39.555
    500.000      0.008     -0.972     -1.614     -2.803   -114.143   -126.429    -20.098
    500.000      0.008      0.996      1.241      0.408      7.594    225.479   -105.152
    500.000      0.008     -8.895      9.428    -14.486    166.737    221.638   -217.695
    500.000      0.008     -2.677     -3.138     -5.691     95.953     65.441    219.534
    500.000      0.008     -1.671      0.737     -2.425     76.981     85.095     97.479
    500.000      0.008     -0.211     18.942      2.082   -175.019   -148.443   -268.993
    500.000      0.008    -11.539    -14.496    -17.497     53.913     36.250     63.133
    500.000      0.008      0.219     -0.715      2.299   -176.119   -178.422     97.182
    500.000      0.008      5.981      5.484     -4.520    232.278    210.120     16.280
    500.000      0.008     10.455      6.909      8.276    -58.808     -5.160    -13.851
    500.000      0.008     -2.138     -1.868     -1.199    308.325    388.034   -283.131
    500.000      0.008      9.229      8.769      3.231    -50.106   -114.657    -57.315
    500.000      0.008      1.237      0.692      1.865    -22.078     65.661   -191.536
    500.000      0.008     12.489     36.749     -6.852    172.064    136.051     23.444
    500.000      0.008     -1.613      0.075     -0.790   -135.711   -162.550   -411.033
    500.000      0.008     -1.679     -4.148    -17.413     58.149    397.696    -49.765
    500.000      0.008      0.183      4.445      0.018      6.380    255.622   -299.657
    500.000      0.008     -0.498     -0.162     -1.533    197.325   -115.506    -55.726
    500.000      0.008     -0.363      0.190      1.373    115.403     26.990    200.004
    500.000      0.008     11.727      3.442      4.116    177.004     60.123    246.415
    500.000      0.008      0.129    -25.754      0.602    -39.306    -69.701     17.697
    500.000      0.008     -1.428     -4.007      5.270   -125.932    298.456   -408.204
    500.000      0.008      4.071     -4.894     -2.412      4.564   -143.857    211.493
    500.000      0.008    -11.196      5.391    -21.837    -31.442      2.227    -69.430
    500.000      0.008     15.841     11.525      0.145    204.294     64.286   -179.038
    500.000      0.008      1.958     -2.612      4.301   -200.347   -228.503   -168.343
    500.000      0.008     35.454     13.336     18.176    220.665   -244.525     86.978
    500.000      0.008      1.687     -1.093      3.263    128.972     -4.765    267.760
    500.000      0.008    -13.902    -23.677      6.559    -79.846    218.882   -187.908
    500.000      0.008     -1.853      0.524     -6.287    191.872    265.406    308.458
    500.000      0.008     -6.623     -4.597     -1.990     96.799    445.614   -205.131
    500.000      0.008     -2.004     -0.862     -0.914    -64.544    158.307     29.308
    500.000      0.008      0.098      4.151     16.072   -108.258    -79.394   -171.373
    500.000      0.008    -16.348     18.307     -3.397    174.509    251.274     34.859
    500.000      0.008     15.335     -6.925     28.553     33.607   -100.615     81.327
    500.000      0.008      0.256      4.094      4.517      5.742    239.214    150.649
    500.000      0.008    -12.557    -16.875     18.080   -106.158   -153.894    120.135
    500.000      0.008      2.546     -0.961     -3.647     51.556    170.220    351.301
    500.000      0.008      2.022     -7.887      0.681    -11.203    228.728    181.802
    500.000      0.008     -0.158     -2.429     -1.804   -238.390    429.778    232.398
    500.000      0.008    -11.788      7.308    -10.100    141.170    -95.073    104.212
    500.000      0.008     17.170     23.410    -15.631    184.873    147.614    -50.750
    500.000      0.008     -1.257     -2.671      6.516     82.601     39.095     40.237
    500.000      0.008     -7.128      3.530      0.373    166.427    206.939    107.599
    500.000      0.008     57.888    -14.287    -30.747    -26.312    -27.940     61.684
    500.000      0.008      1.115     -0.141      0.401    169.237    -83.568    215.868
    500.000      0.008     11.060     -5.535     32.534    -15.048    -70.386     50.320
    500.000      0.008     -6.969     -0.653     -4.034   -225.903     -7.563   -109.111
    500.000      0.008     19.046     40.076    -12.134     85.461    110.592      7.579
    500.000      0.008     15.704     32.974    -17.160     90.488     25.601     99.733
    500.000      0.008     -1.613     -1.297     -2.383   -272.834     25.919   -224.547
    500.000      0.008    -10.212     -1.043     -4.063     47.271    431.645   -142.701
    500.000      0.008     -3.260     -8.416     -7.490   -188.352    -20.011   -132.722
    500.000      0.008     10.057     19.371     10.046   -135.085    -28.258   -286.340
    500.000      0.008    -20.907      6.178    -14.371    121.897    -93.743     51.291
    500.000      0.008     -9.264      2.273     -2.367    -97.811    140.761     43.195
    500.000      0.008     -1.073     -1.430     -3.159   -137.317   -204.800    -81.535
    500.000      0.008     14.876     39.492      0.079    155.052     53.575    140.196
