#         t          m          x          y          z         vx         vy         vz
    425.000      0.008    -15.553    -26.624    -10.387   -232.131     63.910   -121.860
    425.000      0.008     -0.846     -3.215     -2.025    -14.948      2.937     21.370
    425.000      0.008      1.567     -2.675      0.800   -217.495     55.069     11.388
    425.000      0.008    -27.663      4.608    -11.187    -73.555     65.934    -46.579
    425.000      0.008      8.337      2.037      1.217    127.745    -74.996      6.101
    425.000      0.008      0.136      0.487     -1.451     60.665    146.898   -219.027
    425.000      0.008      1.964     -0.378      0.074   -296.419    171.079    -52.317
    425.000      0.008      1.952     -0.255     -0.226   -113.990   -128.683    312.057
    425.000      0.008    -21.193    -32.403     -9.920   -291.163    -61.184   -161.404
    425.000      0.008     39.794     29.984      9.029    -44.801    -98.570    -69.501
    425.000      0.008     25.456     37.288     13.530     15.572     99.768   -221.336
    425.000      0.008      0.707     -0.230     -0.312   -100.038    131.581    204.854
    425.000      0.008      0.171      0.988     -1.531    -31.188     37.832     57.457
    425.000      0.008     -1.111      0.273     -1.673     17.879     -8.669    201.583
    425.000      0.008     11.044     -0.550     13.995    -83.892    -19.082     65.974
    425.000      0.008     -1.091      1.168     -3.192    -42.381     14.338    -45.160
    425.000      0.008      1.510      2.636     -2.837    291.887     78.940     41.127
    425.000      0.008     11.125      2.184     11.291    -22.356   -116.190    145.753
    425.000      0.008      3.575     -2.812      0.325    -48.295    -11.973    -57.730
    425.000      0.008      0.337      0.436     -1.058    275.713   -158.635    -63.859
    425.000      0.008     16.344     18.924     13.009     92.662     -0.137    101.647
    425.000      0.008      9.087      0.584      7.027    -52.673   -125.529     -8.253
    425.000      0.008    -14.918     -6.479     -6.638   -108.873    161.718    -89.624
    425.000      0.008      0.005     -0.698     -1.378   -117.425      8.238   -145.768
    425.000      0.008    -31.911     -7.544    -13.810   -118.262     30.689    -77.121
    425.000      0.008      9.680      6.703      3.771     39.349   -139.268     89.789
    425.000      0.008      0.640     -0.304     -0.453     23.785    174.416   -272.000
    425.000      0.008      0.193      0.179     -1.130   -134.657    -20.462     50.636
    425.000      0.008     26.184     19.308     15.809    248.617    119.013    287.707
    425.000      0.008      0.045      0.915     -3.280    149.737    -21.425    263.007
    425.000      0.008      0.166      0.372     -1.936    421.728    -46.774     70.490
    425.000      0.008    -19.544     -8.112     -3.532    -44.978     34.078   -147.889
    425.000      0.008     -0.560      0.059     -0.847   -194.112      5.524    -31.473
    425.000      0.008      1.055     -0.092     -1.893    225.454     85.242    160.533
    425.000      0.008     -2.278     -0.366     -2.561    202.481    127.369     63.780
    425.000      0.008     -0.955     -0.741     -1.158    117.795    207.879     16.001
    425.000      0.008     -4.079     10.559     -6.815    121.614      2.100     33.605
    425.000      0.008      2.355     -0.067      0.708   -122.785   -185.751    220.817
    425.000      0.008      0.279      0.287     -1.064     30.209    151.692    -96.790
    425.000      0.008     -0.719      1.172     -5.579     27.452    107.645    -89.292
    425.000      0.008     -0.331     -0.015     -2.100      7.173   -121.225   -257.812
    425.000      0.008      3.665     -1.401      1.869     25.682   -148.405     76.156
    425.000      0.008     -5.646     -1.423     -3.763     45.668    176.833   -135.712
    425.000      0.008     -1.963      1.062     -3.222    -36.095     11.041    -42.819
    425.000      0.008    -26.280    -18.727      5.066   -204.995     -4.574    -60.452
    425.000      0.008     22.834     13.187      7.769     70.090     21.395    179.777
    425.000      0.008      3.838      0.138     -0.966    152.535   -142.870    181.516
    425.000      0.008    -33.801      7.133    -20.877   -172.460    108.890   -108.005
    425.000      0.008      1.111     -0.164     -0.008     54.077    115.121   -203.492
    425.000      0.008     -9.673     -5.024     -6.208    -22.776     83.208    -54.703
    425.000      0.008      2.943      0.114      0.957    130.454     -9.973    -16.938
    425.000      0.008    -26.994    -16.356    -12.244   -272.726     60.428   -110.613
    425.000      0.008      1.881     -1.793      1.785    -48.352     24.966   -102.630
    425.000      0.008     -0.036     -1.860     -0.104   -235.859   -153.289     -4.429
    425.000      0.008     32.053     30.466      9.487     -1.846     -5.630   -251.101
    425.000      0.008      9.008      1.024      7.044   -104.004    -31.444     32.884
    425.000      0.008      4.433      6.152     -0.920     65.873    -76.541     60.666
    425.000      0.008      0.475     -1.328      0.319     11.859    150.440   -120.542
    425.000      0.008      0.946      0.205     -1.461      9.172    120.049    125.080
    425.000      0.008      1.009      3.020     -5.296    180.862    147.677    -88.832
    425.000      0.008     -0.059      0.064     -1.230    -92.505    256.788     52.697
    425.000      0.008      0.451     -0.317     -0.897    196.303   -377.217    -99.690
    425.000      0.008      1.040     -0.309     -0.226   -237.025    -79.154   -180.493
    425.000      0.008     24.814     30.142     22.023    123.040    135.706    -35.262
    425.000      0.008    -12.226      7.867    -10.474     27.775    122.656     51.928
    425.000      0.008     -0.597     -1.179     -2.893   -206.740   -179.954   -259.422
    425.000      0.008    -29.743    -18.446    -14.069   -197.573     77.485   -105.197
    425.000      0.008     -0.966     -0.679     -0.395    144.539     57.554   -136.692
    425.000      0.008      0.903     -2.032     -0.427    -26.936   -144.295   -161.563
    425.000      0.008      0.788      0.460     -1.712    278.662   -236.245      4.007
    425.000      0.008     13.731    -29.383     24.113    -93.783    -89.881     19.719
    425.000      0.008     23.331     -9.625     25.361    -67.100     43.887      2.059
    425.000      0.008     26.240     22.039     17.928    -78.476   -166.516    302.742
    425.000      0.008     -4.190      3.160     -3.101    -44.982    158.321    -64.414
    425.000      0.008      6.574      5.221     -5.650    167.678    110.236      5.998
    425.000      0.008     28.400     25.590     21.050     46.017    211.170   -164.623
    425.000      0.008      0.940     -0.652     -0.638   -151.189    -69.533     86.325
    425.000      0.008      0.641      0.277     -0.820    -54.502     52.435   -105.240
    425.000      0.008    -13.702     12.634    -13.802     29.803     37.011     27.020
    425.000      0.008     20.079     13.531     10.139     23.139    -15.000    275.413
    425.000      0.008    -19.712     -0.018     -5.495      3.085     77.540     -9.909
    425.000      0.008      0.657     -0.440      0.478    -61.400     29.880     32.935
    425.000      0.008    -35.355     -2.161     -3.106   -185.428     85.378    -60.405
    425.000      0.008      0.721     -0.035      0.087    200.384   -288.483     84.581
    425.000      0.008      1.771     -4.232      2.730   -223.172    -40.662     81.013
    425.000      0.008     -2.861     -2.494      6.142    -70.022    -27.069    -75.709
    425.000      0.008     -4.178     -0.425     -7.562    120.375     30.420   -153.172
    425.000      0.008    -14.734    -29.403    -11.849   -287.450     10.097   -110.564
    425.000      0.008    -23.169     -0.437    -12.610    -79.161    123.672    -58.053
    425.000      0.008     -4.914      2.313    -11.136     74.113    139.563    -35.210
    425.000      0.008    -30.150     -4.061    -18.622   -125.318     60.155   -111.485
    425.000      0.008     -5.194      1.161     -3.385    -31.477    181.616     -9.235
    425.000      0.008      1.376      0.099     -0.682     96.278    199.336    -12.710
    425.000      0.008     -0.361     -1.390     -1.348   -209.564     41.177    -83.492
    425.000      0.008    -20.124     -0.121    -10.647   -115.835    154.037    -91.508
    425.000      0.008      0.660     -0.201     -1.158   -209.856   -147.378   -107.346
    425.000      0.008     -1.202     -0.212     -3.621     66.698      5.850     79.844
    425.000      0.008    -22.316    -29.753      0.908   -255.354     -9.033    -96.863
    425.000      0.008     -0.462     -1.606     -0.332    -61.946   -112.710     82.044
    425.000      0.008    -18.454    -28.710      8.636   -241.337   -153.448    -92.227
    425.000      0.008     -3.868      1.610     -6.300     98.926    148.997    -88.809
    425.000      0.008      2.044     -1.339      1.211    -29.494   -133.301     27.698
    425.000      0.008     12.924      0.696     14.489    -51.483     -5.786     31.293
    425.000      0.008     -0.514     -5.255      4.181    -48.294   -147.590    134.038
    425.000      0.008      0.197     -0.633     -1.304    107.277     79.587     97.139
    425.000      0.008     -4.170      3.702     -3.122    115.594    169.992     71.120
    425.000      0.008      1.645     -1.912     -0.141   -345.062     72.714    -28.363
    425.000      0.008     -1.741     -0.776     -2.665     23.721     56.855   -117.367
    425.000      0.008      7.698      1.806      2.005    141.308    -90.513     84.149
    425.000      0.008      0.086     -0.387      0.014   -303.649    -80.066   -224.801
    425.000      0.008    -14.621    -23.658      9.302    -87.265    -22.701   -110.241
    425.000      0.008    -23.845    -33.005      2.790   -181.463    -69.339    -92.067
    425.000      0.008     39.397     29.135     10.426    -55.382   -154.180    -56.427
    425.000      0.008      0.016     -0.731     -1.618   -160.921   -127.082   -192.504
    425.000      0.008      1.379     -0.380     -0.197     99.446    -10.815     47.262
    425.000      0.008     -0.295     -0.389     -0.902   -150.277     17.185   -112.450
    425.000      0.008    -28.025     -2.955    -31.158   -181.009     97.642   -148.489
    425.000      0.008      1.131     -0.175      0.677   -153.911    -20.556   -207.674
    425.000      0.008      3.250     -0.456     -0.412   -112.880     89.717     19.182
    425.000      0.008    -18.940    -10.595    -13.534   -195.069    154.877    -94.765
    425.000      0.008     25.260     22.310      8.136   -194.605     52.197    160.374
    425.000      0.008      1.316      1.178     -2.433    155.562    -43.506    290.641
    425.000      0.008     -1.430     -2.658      0.075   -147.932     -3.961    -79.478
    425.000      0.008      0.399     -0.214     -2.151     12.985    -43.740    -62.877
    425.000      0.008      3.541      1.792      0.035    -69.241   -140.968    -82.853
    425.000      0.008    -15.095    -21.699     -6.694   -213.660     71.111   -137.863
    425.000      0.008      0.293      1.019     -0.679     55.242   -107.654    255.648
    425.000      0.008      0.507      0.072     -1.810   -168.936     39.223   -160.295
    425.000      0.008      3.911      0.080     -3.943    119.602     54.437    -40.211
    425.000      0.008      1.265     -0.358      0.105    -19.617   -325.425   -235.654
    425.000      0.008      1.715      0.100     -1.539    221.073    -30.849     90.756
    425.000      0.008      0.562     -0.698     -1.714    -57.969     14.060     -2.944
    425.000      0.008      0.282     -3.148     -0.393     34.959     10.454    -47.916
    425.000      0.008     -1.166     -3.232     -0.516    -69.101    -91.126    -41.403
    425.000      0.008     -5.830     21.323     -6.595     41.777     29.800     59.372
    425.000      0.008     -0.203     -0.652     -1.890    -92.213    -22.237    -91.899
    425.000      0.008      0.152     -0.670     -0.978    -68.572    -29.288   -296.309
    425.000      0.008      2.436      1.290     -1.800     39.224     76.981     33.929
    425.000      0.008     -2.679      1.561     -4.579    203.576     50.325    -25.937
    425.000      0.008      0.079     -0.477     -1.149   -416.125    -18.803      4.026
    425.000      0.008      5.382     -0.141      3.048    -18.680    -17.460     93.496
    425.000      0.008      0.088     -0.270     -0.928   -323.093    -18.025    -93.922
    425.000      0.008    -25.521    -15.690     -5.290   -280.893     40.343   -114.190
    425.000      0.008     13.939      2.159      9.723    -72.312     42.971    -54.816
    425.000      0.008      0.277     -0.360     -1.938     56.988     68.173    166.089
    425.000      0.008     -1.338     -4.754     -5.154   -124.922     85.178     48.189
    425.000      0.008      2.110      4.698      2.942   -233.316      3.152    -95.386
    425.000      0.008    -18.214     -2.145    -31.012    -52.132    166.954     18.380
    425.000      0.008    -16.806      5.323    -12.200      5.212    102.933    -82.200
    425.000      0.008      0.438      0.827     -2.982     -9.957    -52.857   -173.481
    425.000      0.008      0.228      1.029     -1.691    -53.310     80.741   -104.267
    425.000      0.008     21.279     27.055     21.271    127.570    155.627    -26.495
    425.000      0.008      0.084      0.792     -1.579    -81.868    -91.039      2.423
    425.000      0.008     -0.911     -0.304     -2.400    323.515     12.475    147.383
    425.000      0.008     24.118     16.909     14.119    176.761    148.560     28.957
    425.000      0.008     -7.604      9.381    -12.072     38.404    -81.555     98.306
    425.000      0.008     33.682     39.634     11.781     93.891     16.730    -61.604
    425.000      0.008    -16.282    -10.994     21.102   -234.077    -75.510    -83.916
    425.000      0.008      0.275     -1.909     -1.141   -213.245    -26.188   -304.725
    425.000      0.008      1.587     -0.397     -0.019     93.494    -27.641   -129.620
    425.000      0.008    -14.303    -37.485     -7.902   -256.460    -43.981   -141.403
    425.000      0.008    -19.296    -32.210     -1.623   -326.107    -73.463   -123.268
    425.000      0.008     -2.844     -5.704      3.234   -129.770    -37.548    -36.671
    425.000      0.008    -13.069     -2.246     -9.864     -5.127    117.313   -107.578
    425.000      0.008      2.977      0.719      2.287   -169.149   -188.431     19.376
    425.000      0.008     -0.328     17.443     -4.910     91.617     27.766     49.912
    425.000      0.008      0.339      0.360     -1.155     97.238     97.923   -189.317
    425.000      0.008     25.279     25.862     22.480     93.799    246.233     -9.189
    425.000      0.008    -17.461    -28.058      4.684    -95.992    -37.401    -86.029
    425.000      0.008     17.625     10.307     15.958     38.106     62.595     32.342
    425.000      0.008     30.142     -0.540      7.974    -95.470    276.305    108.963
    425.000      0.008      1.095     -1.201      0.039     52.467    -61.021    -91.412
    425.000      0.008     -4.587     -2.283     -1.821     42.129    125.964    -66.355
    425.000      0.008     17.267     13.872     35.932    -28.935    143.443    -17.361
    425.000      0.008    -24.413      6.841    -12.070   -123.725    137.336    -46.583
    425.000      0.008     -4.724      1.278     -2.862    -49.549   -113.879    -34.397
    425.000      0.008     -1.302      0.742     -2.354    159.983    295.927   -156.804
    425.000      0.008     40.217     30.086      7.733     33.493   -119.010    -65.826
    425.000      0.008      0.733     -0.715     -0.049   -151.577    142.081   -106.728
    425.000      0.008      3.501     -1.215     11.750   -115.351    -27.773      7.723
    425.000      0.008     -0.675     11.718      2.258    114.926   -138.525     34.395
    425.000      0.008      1.176     -0.559     -0.531   -178.269   -212.874     73.966
    425.000      0.008     -0.927     -0.368     -1.569   -121.974    -47.577   -102.967
    425.000      0.008      0.365     -0.127     -0.751     99.155   -115.791    276.921
    425.000      0.008      0.530     -0.174     -0.575    -35.099   -131.379    307.913
    425.000      0.008    -30.446    -18.023    -15.062   -206.978     57.399   -119.610
    425.000      0.008     -0.237     -0.222     -1.142    131.317    -91.881    -83.008
    425.000      0.008     -2.380      1.134     -7.849    119.811    108.278    -11.836
    425.000      0.008      1.077      0.103     -0.794    186.699    -89.812     71.621
    425.000      0.008      1.851     -1.091      1.894   -160.987    -61.797   -120.330
    425.000      0.008     -7.230      5.244     -8.482    119.223     68.267     24.978
    425.000      0.008     -1.290      1.575     -3.550    -32.701    287.975   -109.015
    425.000      0.008      1.976      1.457     -0.624    225.977    112.898    -35.330
    425.000      0.008      0.760     -0.071     -0.559   -145.115   -395.912    -30.793
    425.000      0.008      1.850      8.238      0.472    182.235    -57.628     99.930
    425.000      0.008      1.472      0.823     -0.725     13.869     19.274    115.282
    425.000      0.008      1.681    -26.017     27.383   -147.393   -108.346     26.705
    425.000      0.008      1.100      1.425     -0.659     54.285   -138.272    -83.916
    425.000      0.008     -2.036      0.442     -2.931     59.797    190.485    -60.624
    425.000      0.008     -0.033     -3.723      1.562    -69.795   -171.494   -108.637
    425.000      0.008      2.211     -1.729     -2.467   -187.774    160.955    -16.929
    425.000      0.008    -12.069     -3.376     -8.767     72.131     46.773   -134.549
    425.000      0.008      0.696     -0.171     -0.387   -156.741    365.888   -157.264
    425.000      0.008      0.274     -0.628     -0.665    -64.342    -44.358    292.783
    425.000      0.008      0.929     11.411     -3.495    133.868     21.421    124.566
    425.000      0.008      2.006      0.147     -1.226    100.842   -102.007    -48.778
    425.000      0.008      0.947     -0.063     -1.080   -127.819     36.902    470.170
    425.000      0.008     -4.803     22.355     -9.454     58.399     35.733     35.718
    425.000      0.008      0.915     -0.318     -1.108   -277.986     44.690    127.156
    425.000      0.008    -17.391     -0.669    -10.617     20.712     83.467    -40.705
    425.000      0.008      3.851      0.211      1.024     28.795      4.436    112.484
    425.000      0.008      0.958     -0.043     -0.921   -302.101    204.361    -16.930
    425.000      0.008      3.608     -0.241      3.749   -150.540   -106.683     43.133
    425.000      0.008      4.731      3.993     -5.784    113.269    -45.905     62.744
    425.000      0.008     35.476     34.888     13.321    -70.372     55.709    -74.095
    425.000      0.008      0.446     -1.444      1.406   -150.280    -36.429    194.916
    425.000      0.008     -1.261     -0.716     -2.447     86.961    -53.187    -77.801
    425.000      0.008      2.452      0.574     -0.105   -108.424    -66.096    203.206
    425.000      0.008    -29.062    -20.194     -2.505   -193.477    -12.414   -105.522
    425.000      0.008      2.702      0.225     -0.041    -56.437    -26.339    102.046
    425.000      0.008     24.676     25.152     15.791    238.899     78.904   -251.861
    425.000      0.008     -1.332      0.209     -3.199     28.297     82.637   -147.557
    425.000      0.008     -0.767     -0.833     -0.119   -269.002   -108.037     -0.837
    425.000      0.008      5.114     -1.643     -5.538     91.326     51.995   -201.583
    425.000      0.008     -1.453     -0.872     -2.580     62.060     16.263   -259.136
    425.000      0.008     -1.819     -6.036      2.936    -98.939      2.622   -151.425
    425.000      0.008      0.947     -0.110     -2.569   -109.284     80.111     82.063
    425.000      0.008    -13.152     11.451    -10.858     20.181     51.021    -47.458
    425.000      0.008      0.173      1.360     -2.763    106.805    177.758   -157.458
    425.000      0.008     17.691     11.635     23.076     57.392     52.846    150.507
    425.000      0.008     14.062    -27.734     32.508    -84.777    -88.368     34.354
    425.000      0.008     -7.029    -11.713    -32.745    -66.077     49.447      9.256
    425.000      0.008    -12.138     19.278    -12.054     12.456    131.423     -9.787
    425.000      0.008      1.131      0.227     -0.220    151.345   -168.255    167.054
    425.000      0.008    -32.673    -26.150    -18.541   -257.487      6.073   -149.889
    425.000      0.008      0.802     -0.020     -1.431     -3.297     82.366    332.296
    425.000      0.008      5.824     -5.133      3.561   -176.073     19.737    -83.225
    425.000      0.008      5.254      5.391     -5.044    164.504     50.095     98.640
    425.000      0.008      2.383     -3.342      0.265    -15.326     97.839    -74.582
    425.000      0.008      0.421     -0.487     -0.617     57.191     83.072    -20.753
    425.000      0.008      1.975     -0.429      0.995    -80.694   -182.383    148.035
    425.000      0.008     29.743     31.848     27.987    -91.849    237.963    -61.654
    425.000      0.008      7.433     11.739     -0.205    115.773    -74.360    106.073
    425.000      0.008    -34.342    -16.260    -20.014   -205.404     50.461    -96.912
    425.000      0.008      1.640     -2.798     -1.484   -193.152     47.636    -26.963
    425.000      0.008      0.707     -0.259     -0.836    294.858      9.734     94.178
    425.000      0.008      1.109     -1.193     -0.009    183.699   -266.615     88.033
    425.000      0.008     -0.994      0.822     -3.185     34.587    287.329    147.501
    425.000      0.008      6.351      1.649      0.969     11.702    -11.599    138.860
    425.000      0.008      6.484      9.494      0.798    118.602    -68.910     90.261
    425.000      0.008    -16.504      2.048     -6.832    -20.337    119.849    -90.119
    425.000      0.008    -17.593     -2.404    -20.838      3.847     62.839     56.297
    425.000      0.008     -0.508      2.253      4.554    -55.000    197.832    180.478
    425.000      0.008    -32.064    -18.231    -11.526   -258.029     73.267    -80.604
    425.000      0.008     13.133     -0.341     17.259    -39.854     29.587    -14.516
    425.000      0.008     28.607     32.605     22.100    131.990     43.011    -71.359
    425.000      0.008     17.331     11.684     16.309     30.999     90.139    -31.066
    425.000      0.008      1.081     -0.247      0.153   -112.526    -51.069     87.269
    425.000      0.008     -0.235      0.452     -0.613   -268.067    -42.115     52.264
    425.000      0.008      5.721      4.968     -2.125      1.615    -60.006    136.591
    425.000      0.008    -30.000    -17.202    -20.548   -326.053     25.350   -189.622
    425.000      0.008    -18.250    -12.181     -3.949   -155.881     96.626   -125.838
    425.000      0.008      0.383      0.226     -2.626    107.306    -87.456    -34.546
    425.000      0.008      8.025      1.597      0.113    -96.105    -87.352   -146.602
    425.000      0.008      2.836     -2.007      1.536   -110.096    -14.742     33.242
    425.000      0.008      1.161      1.234     -3.040     73.372   -218.195    173.974
    425.000      0.008    -14.560    -24.950      2.945   -332.927    -63.744   -157.559
    425.000      0.008     -2.174      0.507     -2.003      6.809    243.503      0.451
    425.000      0.008     -1.755     -0.320     -0.662    -68.809    207.043   -100.028
    425.000      0.008      1.691      0.284     -1.225    -44.936     52.069    105.568
    425.000      0.008    -21.930    -26.917      3.202   -262.274    -39.387    -28.238
    425.000      0.008      1.816      4.809     -2.231    151.704     14.722      2.898
    425.000      0.008      0.470     -0.358     -0.943    -90.570     18.433   -286.595
    425.000      0.008      0.287      0.405     -0.859    -85.171    247.695   -189.128
    425.000      0.008     -0.770      0.598     -2.908     46.646    195.416    -98.573
    425.000      0.008      1.134     -0.792     -0.509    127.053     82.355    -17.092
    425.000      0.008      1.892    -27.637      8.039   -112.426     13.947    -76.598
    425.000      0.008     15.588      6.184     12.623    -52.181     22.766    189.716
    425.000      0.008      7.660      0.291      2.543     -4.844   -228.036      8.148
    425.000      0.008    -26.353    -17.770     -3.334   -175.003     19.489   -105.284
    425.000      0.008      2.095      1.343     -2.929    180.856   -159.036    253.001
    425.000      0.008      0.319     -0.210     -0.186     29.453     64.249     23.826
    425.000      0.008      0.709     -0.858     -0.889   -314.969   -134.667   -232.828
    425.000      0.008    -27.666      0.722    -25.912    -17.994    150.450    -11.121
    425.000      0.008    -20.468    -15.874     -8.278    -68.569     17.339   -133.497
    425.000      0.008     -0.234     -0.192     -1.907    -43.025    -35.727    161.515
    425.000      0.008     25.763      7.997     23.226    -25.820    174.928    109.823
    425.000      0.008      1.095     -0.353     -0.844    -89.136    104.740   -188.820
    425.000      0.008    -22.374     11.157     -8.620    -84.489    102.146    -78.861
    425.000      0.008    -23.936    -27.136     -8.548   -341.224    -15.311   -178.198
    425.000      0.008      3.860      0.312     -1.648    113.576     74.181   -124.120
    425.000      0.008    -12.758     -6.124     -7.583     91.715     41.590    -75.381
    425.000      0.008      3.280      2.736      1.273    -24.701    -84.860     10.918
    425.000      0.008     -9.965    -36.294     17.926   -167.840    -99.953    -58.262
    425.000      0.008     -0.714     -0.503     -2.546     66.547     76.509    145.361
    425.000      0.008     -0.911     -2.211     -0.437   -108.391      9.863      6.872
    425.000      0.008    -16.458     11.489     -6.383     34.187     28.651     -1.649
    425.000      0.008      0.678     -0.316     -0.211    145.294    -77.159    198.410
    425.000      0.008     -0.653     -0.441     -2.057    162.195    191.806    170.235
    425.000      0.008     13.194     10.297     12.327    -12.645     66.608    -47.512
    425.000      0.008    -14.971      6.547     -6.324     61.681     10.105     13.590
    425.000      0.008      1.285      0.956     -1.896    287.888    -69.656      2.008
    425.000      0.008      0.590     -1.043      0.833   -283.304     21.658    -14.580
    425.000      0.008     -0.245      0.664     -1.201    259.284    181.789     81.881
    425.000      0.008     12.315     19.245      6.761    110.329    -17.186    143.592
    425.000      0.008     14.008     14.450     10.112    119.862    -26.651    131.228
    425.000      0.008     42.269     32.181     15.113     -2.782    -10.699   -103.149
    425.000      0.008      1.030      0.432     -0.884   -350.554     86.650    217.178
    425.000      0.008    -10.288      3.434     -7.508     89.456    111.064    -72.480
    425.000      0.008     -1.278     -2.607     -1.769     77.607     64.564    -59.887
    425.000      0.008      2.229     -0.122     -3.023    236.984     58.154     88.765
    425.000      0.008     -0.388      0.123     -1.519    366.718    -41.898    152.255
    425.000      0.008      7.549     -1.635      6.249   -165.193     39.523    -71.388
    425.000      0.008      0.329     -2.064      0.193    -54.098   -183.913     47.443
    425.000      0.008     36.013     22.324     14.639     83.028   -177.361     49.366
    425.000      0.008     15.846      4.608      9.504     72.821    -38.686     76.576
    425.000      0.008      7.772      2.353      5.887    100.961   -160.215    123.587
    425.000      0.008    -14.246     -6.778     -7.467    -26.286     60.909   -181.008
    425.000      0.008     33.391     31.114     17.042    -34.925    158.229    -96.262
    425.000      0.008      2.460      0.750      0.183   -229.703   -135.959    -22.863
    425.000      0.008      0.626      0.178     -0.013    -81.004    -64.156    -43.632
    425.000      0.008      0.989     -0.129     -0.548    170.849    -98.197     60.995
    425.000      0.008      0.280     -1.683     -2.771     -4.198    274.598   -244.026
    425.000      0.008     -3.438      3.480      7.616    -32.052    -15.633   -150.487
    425.000      0.008      2.897     -3.123      4.241   -172.402    -94.716    -19.897
    425.000      0.008    -20.028      7.100    -23.938    -47.512     53.099      5.082
    425.000      0.008     19.295     19.212     23.461     67.220    136.358     32.958
    425.000      0.008      1.337      3.749     -1.704    109.059    119.685     66.044
    425.000      0.008    -18.919    -14.735    -30.029    -83.897    137.544   -104.040
    425.000      0.008     -0.118      0.836     -1.506   -201.762     50.137    -33.994
    425.000      0.008     28.589    -37.157      1.195    -51.266   -126.816    -19.023
    425.000      0.008      3.239      2.375      0.163   -165.126   -131.542     49.581
    425.000      0.008     10.043      7.627      4.335    133.619    -99.090     75.423
    425.000      0.008      0.693      1.316     -2.731    201.586    157.060    189.602
    425.000      0.008    -27.792      0.957    -15.288   -167.378    115.811    -95.870
    425.000      0.008     -1.200      9.807     -5.367     82.466     -1.793    144.937
    425.000      0.008     -0.312     -0.177     -0.952   -121.168    382.540   -145.568
    425.000      0.008      3.130      3.146      0.545     75.088   -150.739     94.300
    425.000      0.008     -0.600     -2.334      0.574   -137.649   -102.731    -93.357
    425.000      0.008     -0.276      1.020     -2.041     -9.155    288.771    -59.663
    425.000      0.008      2.464     -0.616      3.448   -136.420   -147.849    212.465
    425.000      0.008      0.857      0.608     -0.997     34.452    151.208     76.948
    425.000      0.008    -28.763    -13.925     -0.620   -154.835     39.803    -92.977
    425.000      0.008    -14.485      2.734    -11.001     44.796     63.255    -79.060
    425.000      0.008      1.883      0.619     -0.826    104.827     37.598      5.462
    425.000      0.008      4.639     -0.068      1.525     18.888      9.958     95.677
    425.000      0.008     -0.033      0.019     -1.514     87.461     84.650     77.226
    425.000      0.008      3.071      0.870      0.027    -24.349   -112.571    -41.200
    425.000      0.008      0.298      0.166     -1.906     17.720     84.847   -114.804
    425.000      0.008     -5.662     27.948      4.087     68.838     94.603      6.233
    425.000      0.008     20.595    -29.966     23.121    -47.041    -97.823     51.041
    425.000      0.008     -0.252      0.632     -1.415    168.662    -39.136    234.394
    425.000      0.008     -0.831     -7.426     -4.448    102.310   -127.068    -12.963
    425.000      0.008     21.695     28.235     22.426    138.264    100.786     -5.103
    425.000      0.008      0.712      0.178     -1.908    302.234     50.336    274.242
    425.000      0.008      0.415     -0.130     -0.844     95.223    -98.330      0.837
    425.000      0.008    -10.201      9.049    -11.508     69.692     -6.355     34.192
    425.000      0.008     -1.802     -0.446     -1.792   -116.039    162.638   -177.325
    425.000      0.008      0.731      1.099     -1.682    244.200   -109.651    -92.662
    425.000      0.008      8.950     19.675      9.891    136.078     17.883    142.218
    425.000      0.008      2.437     -0.098     -0.305    286.276   -125.371    -91.487
    425.000      0.008    -10.952    -22.319     15.805   -212.825    -21.829   -100.712
    425.000      0.008     -2.050     -0.981     -1.290    -55.446    -95.004    -12.186
    425.000      0.008     27.060     21.256     21.627     73.186    252.760    161.558
    425.000      0.008    -19.430    -33.069     -6.364   -310.938    -75.287   -102.852
    425.000      0.008     38.242     20.374     10.287    -93.650   -168.208     16.410
    425.000      0.008    -24.192     -5.216    -10.722   -284.702    166.687    -77.717
    425.000      0.008      1.064      3.254     -2.639    184.231     17.359    140.330
    425.000      0.008      0.699     -0.156     -1.075    230.414    209.642    -70.334
    425.000      0.008      5.656     -7.357     -1.564    -19.540    -38.577    -23.055
    425.000      0.008      0.254      0.279     -1.700    -88.533    -46.217     -0.725
    425.000      0.008    -31.399     -8.885    -13.899   -161.923     65.139   -102.925
    425.000      0.008     -9.271    -16.816     -0.247    -88.566   -127.223    -57.282
    425.000      0.008      0.736     -0.399     -0.850     88.381     77.590    322.021
    425.000      0.008     -2.398     -4.813     -0.449   -135.637     13.305    -50.010
    425.000      0.008      6.099    -30.834     -1.575   -325.530    -64.893   -130.410
    425.000      0.008      5.268      1.993      0.898    236.798    -88.010    -94.213
    425.000      0.008     26.139     27.611     17.320    214.571     22.406   -144.799
    425.000      0.008     28.850     34.863     16.607     22.465    274.283   -107.182
    425.000      0.008     16.921     17.819     14.269    -67.644    224.464    233.333
    425.000      0.008      0.288     -0.110     -0.044     -5.692   -267.905   -314.966
    425.000      0.008      9.476     16.808    -29.584     20.329     52.316    100.547
    425.000      0.008     -8.704     -7.160     -5.510    -18.192    158.613      2.563
    425.000      0.008      3.579     -1.800      1.350    -65.624      6.337    -45.355
    425.000      0.008     14.125      0.518     27.023    -10.817    110.632     78.359
    425.000      0.008      2.388     -0.687      1.138    -39.895   -169.471    -47.674
